lat_ori;lon_ori;lat_des;lon_des;Distance;TravelTime;Mode
-6.175579;106.82717;-6.189364;106.873991;7400;22;Car
-6.175579;106.82717;-6.189364;106.873992;7400;19;Motorcycle
-6.175579;106.82717;-6189364;106.87399;7400;59;Bus
-6.175579;106.82717;-6.189364;106.873994;7400;71;Train
-6.175579;106.82717;-6.189364;106.873995;6300;88;Walking
-6.175579;106.82717;-6.189364;106.873996;6600;91;Walking
-6.175579;106.82717;-6.189364;106.873997;6500;93;Walking
-6.175579;106.82717;-6.189364;106.873998;9000;20;Car
-6.175579;106.82717;-6.189364;106.873999;7300;20;Car
-6.175579;106.82717;-6.189364;106.874;9000;18;Motorcycle
-6.175579;106.82717;-6.189364;106.874001;7900;19;Motorcycle
-6.175579;106.82717;-6.255507;106.842801;12500;45;Car
-6.175579;106.82717;-6.255507;106.842802;12100;48;Car
-6.175579;106.82717;-6.255507;106.842803;12200;51;Car
-6.175579;106.82717;-6.255507;106.842804;11700;31;Motorcycle
-6.175579;106.82717;-6.255507;106.842805;12000;30;Motorcycle
-6.175579;106.82717;-6.255507;106.842806;10200;32;Motorcycle
-6.175579;106.82717;-6.255507;106.842807;12500;77;Bus
-6.175579;106.82717;-6.255507;106.842808;12500;75;Bus
-6.175579;106.82717;-6.255507;106.842809;12500;83;Bus
-6.175579;106.82717;-6.255507;106.84281;12500;82;Bus
-6.175579;106.82717;-6.255507;106.842811;12500;66;Bus
-6.175579;106.82717;-6.255507;106.842812;12501;81;Train
-6.175579;106.82717;-6.255507;106.842813;10300;145;Walking
-6.175579;106.82717;-6.255507;106.842814;10400;146;Walking
-6.175579;106.82717;-6.255507;106.842815;10600;150;Walking
-6.175579;106.82717;-6.255507;106.842816;12500;61;Train
-6.175579;106.82717;-6.188281;106.733487;14500;43;Car
-6.175579;106.82717;-6.188281;106.733488;14100;49;Car
-6.175579;106.82717;-6.188281;106.733489;16500;52;Car
-6.175579;106.82717;-6.188281;106.73349;12500;41;Car
-6.175579;106.82717;-6.188281;106.733491;14900;40;Car
-6.175579;106.82717;-6.188281;106.733492;12600;51;Car
-6.175579;106.82717;-6.188281;106.733493;12600;34;Motorcycle
-6.175579;106.82717;-6.188281;106.733494;14100;34;Motorcycle
-6.175579;106.82717;-6.188281;106.733495;14300;33;Motorcycle
-6.175579;106.82717;-6.188281;106.733496;12500;118;Bus
-6.175579;106.82717;-6.188281;106.733497;12500;110;Bus
-6.175579;106.82717;-6.188281;106.733498;12500;107;Bus
-6.175579;106.82717;-6.188281;106.733487;12500;109;Bus
-6.175579;106.82717;-6.188281;106.733487;12500;127;Bus
-6.175579;106.82717;-6.188281;106.733487;12500;98;Bus
-6.175579;106.82717;-6.188281;106.733487;12500;93;Train
-6.175579;106.82717;-6.188281;106.733487;12500;117;Train
-6.175579;106.82717;-6.188281;106.733487;12500;114;Train
-6.175579;106.82717;-6.188281;106.733487;12500;96;Train
-6.175579;106.82717;-6.188281;106.733487;12500;118;Train
-6.175579;106.82717;-6.188281;106.733487;12500;120;Train
-6.175579;106.82717;-6.188281;106.733487;13100;185;Walking
-6.175579;106.82717;-6.188281;106.733487;13600;190;Walking
-6.175579;106.82717;-6.188281;106.733487;13400;190;Walking
-6.175579;106.82717;-6.238976;106.893722;14200;36;Car
-6.175579;106.82717;-6.238976;106.893722;12700;39;Car
-6.175579;106.82717;-6.238976;106.893722;16800;39;Car
-6.175579;106.82717;-6.238976;106.893722;16800;34;Car
-6.175579;106.82717;-6.238976;106.893722;14200;36;Car
-6.175579;106.82717;-6.238976;106.893722;12700;38;Car
-6.175579;106.82717;-6.238976;106.893722;12400;29;Motorcycle
-6.175579;106.82717;-6.238976;106.893722;13900;28;Motorcycle
-6.175579;106.82717;-6.238976;106.893722;14500;29;Motorcycle
-6.175579;106.82717;-6.238976;106.893722;14200;74;Bus
-6.175579;106.82717;-6.238976;106.893722;14200;97;Bus
-6.175579;106.82717;-6.238976;106.893722;14200;77;Bus
-6.175579;106.82717;-6.238976;106.893722;14200;84;Bus
-6.175579;106.82717;-6.238976;106.893722;14200;85;Bus
-6.175579;106.82717;-6.238976;106.893722;14200;91;Bus
-6.175579;106.82717;-6.238976;106.893722;14200;74;Train
-6.175579;106.82717;-6.238976;106.893722;14200;77;Train
-6.175579;106.82717;-6.238976;106.893722;14200;89;Train
-6.175579;106.82717;-6.238976;106.893722;14200;113;Train
-6.175579;106.82717;-6.238976;106.893722;14200;74;Train
-6.175579;106.82717;-6.238976;106.893722;14200;74;Train
-6.175579;106.82717;-6.238976;106.893722;1200;169;Walking
-6.175579;106.82717;-6.238976;106.893722;12300;172;Walking
-6.175579;106.82717;-6.238976;106.893722;12500;175;Walking
-6.175579;106.82717;-6.107999;106.778676;14800;53;Car
-6.175579;106.82717;-6.107999;106.778676;12600;57;Car
-6.175579;106.82717;-6.107999;106.778676;18700;60;Car
-6.175579;106.82717;-6.107999;106.778676;14200;51;Car
-6.175579;106.82717;-6.107999;106.778676;14800;53;Car
-6.175579;106.82717;-6.107999;106.778676;12600;53;Car
-6.175579;106.82717;-6.107999;106.778676;12600;37;Car
-6.175579;106.82717;-6.107999;106.778676;14700;39;Car
-6.175579;106.82717;-6.107999;106.778676;14800;39;Car
-6.175579;106.82717;-6.195286;106.818888;3400;12;Car
-6.175579;106.82717;-6.195286;106.818888;2300;34;Walking
-6.175579;106.82717;-6.195286;106.818888;2400;35;Walking
-6.175579;106.82717;-6.195286;106.818888;3400;9;Motorcycle
-6.175579;106.82717;-6.195286;106.818888;3400;10;Motorcycle
-6.175579;106.82717;-6.194493;106.823077;2900;10;Car
-6.175579;106.82717;-6.194493;106.823077;2900;7;Motorcycle
-6.175579;106.82717;-6.194493;106.823077;1900;27;Walking
-6.175579;106.82717;-6.194493;106.823077;1900;22;Bus
-6.175579;106.82717;-6.194493;106.823077;1900;21;Bus
-6.175579;106.82717;-6.194493;106.823077;2900;39;Bus
-6.175579;106.82717;-6.194493;106.823077;1900;26;Train
-6.175579;106.82717;-6.199145;106.823452;3400;11;Car
-6.175579;106.82717;-6.199145;106.823452;3400;9;Motorcycle
-6.175579;106.82717;-6.199145;106.823452;3400;29;Train
-6.175579;106.82717;-6.199145;106.823452;3400;27;Train
-6.175579;106.82717;-6.199145;106.823452;2700;37;Walking
-6.175579;106.82717;-6.199145;106.823452;2800;40;Walking
-6.175579;106.82717;-6.1872;106.823924;2800;12;Car
-6.175579;106.82717;-6.1872;106.823924;3500;14;Car
-6.175579;106.82717;-6.1872;106.823924;3500;16;Car
-6.175579;106.82717;-6.1872;106.823924;2100;6;Motorcycle
-6.175579;106.82717;-6.1872;106.823924;2500;7;Motorcycle
-6.175579;106.82717;-6.1872;106.823924;1400;21;Walking
-6.175579;106.82717;-6.1872;106.823924;1500;21;Walking
-6.175579;106.82717;-6.182621;106.819828;2200;8;Car
-6.175579;106.82717;-6.182621;106.819828;2400;9;Car
-6.175579;106.82717;-6.182621;106.819828;2500;9;Car
-6.175579;106.82717;-6.182621;106.819828;2200;7;Motorcycle
-6.175579;106.82717;-6.182621;106.819828;2400;7;Motorcycle
-6.175579;106.82717;-6.182621;106.819828;2500;7;Motorcycle
-6.175579;106.82717;-6.182621;106.819828;1000;14;Walking
-6.175579;106.82717;-6.170615;106.831328;1700;3;Car
-6.175579;106.82717;-6.170615;106.831328;1600;4;Car
-6.175579;106.82717;-6.170615;106.831328;1700;3;Motorcycle
-6.175579;106.82717;-6.170615;106.831328;1600;3;Motorcycle
-6.175579;106.82717;-6.170615;106.831328;850;12;Walking
-6.175579;106.82717;-6.170615;106.831328;900;12;Walking
-6.175579;106.82717;-6.170615;106.831328;950;13;Walking
-6.175579;106.82717;-6.166605;106.830271;2000;6;Car
-6.175579;106.82717;-6.166605;106.830271;2000;5;Motorcycle
-6.175579;106.82717;-6.166605;106.830271;1200;17;Walking
-6.175579;106.82717;-6.166605;106.830271;1300;19;Walking
-6.175579;106.82717;-6.166605;106.830271;1400;20;Walking
-6.175579;106.82717;-6.16098;106.818769;2200;12;Car
-6.175579;106.82717;-6.16098;106.818769;2100;13;Car
-6.175579;106.82717;-6.16098;106.818769;2000;7;Motorcycle
-6.175579;106.82717;-6.16098;106.818769;2000;7;Motorcycle
-6.175579;106.82717;-6.16098;106.818769;1500;23;Walking
-6.175579;106.82717;-6.16098;106.818769;2100;30;Walking
-6.175579;106.82717;-6.127366;106.834157;7200;28;Car
-6.175579;106.82717;-6.127366;106.834157;7100;28;Car
-6.175579;106.82717;-6.127366;106.834157;11300;26;Car
-6.175579;106.82717;-6.127366;106.834157;7200;19;Motorcycle
-6.175579;106.82717;-6.127366;106.834157;8000;22;Motorcycle
-6.175579;106.82717;-6.127366;106.834157;7000;98;Walking
-6.175579;106.82717;-6.127366;106.834157;7300;100;Walking
-6.17693;106.830371;-6.138294;106.814773;7000;26;Car
-6.17693;106.830371;-6.138294;106.814773;5400;28;Car
-6.17693;106.830371;-6.138294;106.814773;6900;29;Car
-6.17693;106.830371;-6.138294;106.814773;6900;17;Motorcycle
-6.17693;106.830371;-6.138294;106.814773;5400;18;Motorcycle
-6.17693;106.830371;-6.138294;106.814773;7800;23;Motorcycle
-6.17693;106.830371;-6.138294;106.814773;7800;39;Train
-6.17693;106.830371;-6.138294;106.814773;7800;32;Bus
-6.17693;106.830371;-6.138294;106.814773;7800;57;Train
-6.17693;106.830371;-6.138294;106.814773;7800;60;Bus
-6.17693;106.830371;-6.138294;106.814773;7800;57;Bus
-6.17693;106.830371;-6.138294;106.814773;7800;53;Bus
-6.17693;106.830371;-6.330307;106.834945;30100;50;Car
-6.17693;106.830371;-6.330307;106.834945;21100;71;Car
-6.17693;106.830371;-6.330307;106.834945;21600;72;Car
-6.17693;106.830371;-6.330307;106.834945;21100;44;Motorcycle
-6.17693;106.830371;-6.330307;106.834945;21600;46;Motorcycle
-6.17693;106.830371;-6.330307;106.834945;22400;43;Motorcycle
-6.17693;106.830371;-6.330307;106.834945;21100;70;Bus
-6.17693;106.830371;-6.330307;106.834945;21100;170;Bus
-6.17693;106.830371;-6.330307;106.834945;21100;83;Bus
-6.17693;106.830371;-6.330307;106.834945;21100;92;Bus
-6.17693;106.830371;-6.330307;106.834945;21100;160;Bus
-6.17693;106.830371;-6.330307;106.834945;21100;180;Bus
-6.17693;106.830371;-6.330307;106.834945;21100;71;Train
-6.17693;106.830371;-6.330307;106.834945;21100;106;Train
-6.17693;106.830371;-6.330307;106.834945;19400;396;Walking
-6.17693;106.830371;-6.330307;106.834945;20000;402;Walking
-6.17693;106.830371;-6.330307;106.834945;20100;407;Walking
-6.17693;106.830371;-6.308092;106.838812;23700;64;Car
-6.17693;106.830371;-6.308092;106.838812;22600;71;Car
-6.17693;106.830371;-6.308092;106.838812;22100;70;Car
-6.17693;106.830371;-6.308092;106.838812;31200;55;Car
-6.17693;106.830371;-6.308092;106.838812;22700;60;Car
-6.17693;106.830371;-6.308092;106.838812;22100;70;Car
-6.17693;106.830371;-6.308092;106.838812;22600;49;Motorcycle
-6.17693;106.830371;-6.308092;106.838812;22100;48;Motorcycle
-6.17693;106.830371;-6.308092;106.838812;23500;47;Motorcycle
-6.17693;106.830371;-6.308092;106.838812;16700;69;Train
-6.17693;106.830371;-6.308092;106.838812;16700;111;Train
-6.17693;106.830371;-6.308092;106.838812;16700;69;Bus
-6.17693;106.830371;-6.308092;106.838812;16700;81;Bus
-6.17693;106.830371;-6.308092;106.838812;16700;90;Bus
-6.17693;106.830371;-6.308092;106.838812;16700;417;Walking
-6.17693;106.830371;-6.308092;106.838812;17300;364;Walking
-6.17693;106.830371;-6.308092;106.838812;17400;369;Walking
-6.17693;106.830371;-6.254269;106.855289;14400;50;Car
-6.17693;106.830371;-6.254269;106.855289;16900;49;Car
-6.17693;106.830371;-6.254269;106.855289;16800;51;Car
-6.17693;106.830371;-6.254269;106.855289;14300;49;Car
-6.17693;106.830371;-6.254269;106.855289;14000;47;Car
-6.17693;106.830371;-6.254269;106.855289;14300;50;Car
-6.17693;106.830371;-6.254269;106.855289;14300;36;Motorcycle
-6.17693;106.830371;-6.254269;106.855289;14500;32;Motorcycle
-6.17693;106.830371;-6.254269;106.855289;13800;35;Motorcycle
-6.17693;106.830371;-6.254269;106.855289;14300;34;Motorcycle
-6.17693;106.830371;-6.254269;106.855289;14300;36;Motorcycle
-6.17693;106.830371;-6.254269;106.855289;14500;33;Motorcycle
-6.17693;106.830371;-6.254269;106.855289;10000;57;Bus
-6.17693;106.830371;-6.254269;106.855289;10000;106;Bus
-6.17693;106.830371;-6.254269;106.855289;10000;106;Bus
-6.17693;106.830371;-6.254269;106.855289;10000;136;Bus
-6.17693;106.830371;-6.254269;106.855289;10000;135;Bus
-6.17693;106.830371;-6.254269;106.855289;10000;57;Train
-6.17693;106.830371;-6.254269;106.855289;10000;88;Train
-6.17693;106.830371;-6.254269;106.855289;10900;153;Walking
-6.17693;106.830371;-6.254269;106.855289;11000;156;Walking
-6.17693;106.830371;-6.254269;106.855289;11000;155;Walking
-6.17693;106.830371;-6.242796;106.858787;13100;35;Car
-6.17693;106.830371;-6.242796;106.858787;13200;40;Car
-6.17693;106.830371;-6.242796;106.858787;12600;39;Car
-6.17693;106.830371;-6.242796;106.858787;13200;32;Car
-6.17693;106.830371;-6.242796;106.858787;12600;37;Car
-6.17693;106.830371;-6.242796;106.858787;15700;36;Car
-6.17693;106.830371;-6.242796;106.858787;13200;29;Motorcycle
-6.17693;106.830371;-6.242796;106.858787;13100;27;Motorcycle
-6.17693;106.830371;-6.242796;106.858787;12600;28;Motorcycle
-6.17693;106.830371;-6.242796;106.858787;13200;29;Motorcycle
-6.17693;106.830371;-6.242796;106.858787;12600;28;Motorcycle
-6.17693;106.830371;-6.242796;106.858787;13100;27;Motorcycle
-6.17693;106.830371;-6.242796;106.858787;9000;55;Train
-6.17693;106.830371;-6.242796;106.858787;9000;86;Train
-6.17693;106.830371;-6.242796;106.858787;13000;100;Bus
-6.17693;106.830371;-6.242796;106.858787;13000;102;Bus
-6.17693;106.830371;-6.242796;106.858787;13000;54;Bus
-6.17693;106.830371;-6.242796;106.858787;13000;113;Bus
-6.17693;106.830371;-6.242796;106.858787;13000;115;Bus
-6.17693;106.830371;-6.242796;106.858787;13000;82;Bus
-6.17693;106.830371;-6.242796;106.858787;9200;128;Walking
-6.17693;106.830371;-6.242796;106.858787;9400;132;Walking
-6.17693;106.830371;-6.242796;106.858787;9600;135;Walking
-6.17693;106.830371;-6.209673;106.85033;8400;23;Car
-6.17693;106.830371;-6.209673;106.85033;8400;24;Car
-6.17693;106.830371;-6.209673;106.85033;8800;27;Car
-6.17693;106.830371;-6.209673;106.85033;8400;19;Motorcycle
-6.17693;106.830371;-6.209673;106.85033;10700;23;Motorcycle
-6.17693;106.830371;-6.209673;106.85033;9200;22;Motorcycle
-6.17693;106.830371;-6.209673;106.85033;10000;83;Bus
-6.17693;106.830371;-6.209673;106.85033;8000;51;Bus
-6.17693;106.830371;-6.209673;106.85033;8400;57;Bus
-6.17693;106.830371;-6.209673;106.85033;8800;59;Bus
-6.17693;106.830371;-6.209673;106.85033;8900;60;Bus
-6.17693;106.830371;-6.209673;106.85033;9200;62;Bus
-6.17693;106.830371;-6.209673;106.85033;7000;56;Train
-6.17693;106.830371;-6.209673;106.85033;7200;59;Train
-6.17693;106.830371;-6.209673;106.85033;7400;59;Train
-6.17693;106.830371;-6.209673;106.85033;8000;75;Train
-6.17693;106.830371;-6.209673;106.85033;8100;86;Train
-6.17693;106.830371;-6.209673;106.85033;4800;68;Walking
-6.17693;106.830371;-6.209673;106.85033;5600;79;Walking
-6.17693;106.830371;-6.209673;106.85033;5800;81;Walking
-6.360666;106.831636;-6.368847;106.832458;5900;15;Car
-6.360666;106.831636;-6.368847;106.832458;6600;17;Car
-6.360666;106.831636;-6.368847;106.832458;6600;16;Car
-6.360666;106.831636;-6.368847;106.832458;5900;18;Car
-6.360666;106.831636;-6.368847;106.832458;1200;4;Motorcycle
-6.360666;106.831636;-6.368847;106.832458;1200;1;Train
-6.360666;106.831636;-6.368847;106.832458;1200;17;Walking
-6.360666;106.831636;-6.368847;106.832458;1200;17;Walking
-6.360666;106.831636;-6.368847;106.832458;1300;18;Walking
-6.360666;106.831636;-6.362608;106.830462;500;5;Car
-6.360666;106.831636;-6.362608;106.830462;500;2;Motorcycle
-6.360666;106.831636;-6.362608;106.830462;400;6;Walking
-6.360666;106.831636;-6.362608;106.830462;450;4;Walking
-6.360666;106.831636;-6.360961;106.823457;1100;15;Walking
-6.360666;106.831636;-6.360961;106.823457;1200;17;Walking
-6.360666;106.831636;-6.360961;106.823457;1400;4;Car
-6.360666;106.831636;-6.360961;106.823457;1400;3;Motorcycle
-6.360666;106.831636;-6.372382;106.833025;5100;11;Motorcycle
-6.360666;106.831636;-6.372382;106.833025;5900;12;Motorcycle
-6.360666;106.831636;-6.372382;106.833025;5100;12;Car
-6.360666;106.831636;-6.372382;106.833025;5900;14;Car
-6.360666;106.831636;-6.372382;106.833025;1500;20;Bus
-6.360666;106.831636;-6.372382;106.833025;1600;22;Bus
-6.360666;106.831636;-6.372382;106.833025;1500;20;Walking
-6.360666;106.831636;-6.372382;106.833025;1600;21;Walking
-6.360666;106.831636;-6.368459;106.829897;1600;5;Car
-6.360666;106.831636;-6.368459;106.829897;2100;7;Car
-6.360666;106.831636;-6.368459;106.829897;2200;7;Car
-6.360666;106.831636;-6.368459;106.829897;1700;5;Motorcycle
-6.360666;106.831636;-6.368459;106.829897;1600;5;Motorcycle
-6.360666;106.831636;-6.368459;106.829897;2200;6;Motorcycle
-6.360666;106.831636;-6.368459;106.829897;1200;16;Walking
-6.360666;106.831636;-6.368459;106.829897;1200;17;Walking
-6.360666;106.831636;-6.368459;106.829897;1300;18;Walking
-6.360666;106.831636;-6.391395;106.821992;7800;23;Car
-6.360666;106.831636;-6.391395;106.821992;8500;24;Car
-6.360666;106.831636;-6.391395;106.821992;7000;17;Motorcycle
-6.360666;106.831636;-6.391395;106.821992;7800;18;Motorcycle
-6.360666;106.831636;-6.391395;106.821992;4000;6;Train
-6.360666;106.831636;-6.391395;106.821992;7800;32;Train
-6.360666;106.831636;-6.391395;106.821992;8000;41;Train
-6.360666;106.831636;-6.391395;106.821992;4200;58;Walking
-6.360666;106.831636;-6.391395;106.821992;5100;72;Walking
-6.360666;106.831636;-6.405294;106.81731;10700;32;Car
-6.360666;106.831636;-6.405294;106.81731;11400;33;Car
-6.360666;106.831636;-6.405294;106.81731;10700;25;Motorcycle
-6.360666;106.831636;-6.405294;106.81731;5500;10;Train
-6.360666;106.831636;-6.405294;106.81731;10000;51;Train
-6.360666;106.831636;-6.405294;106.81731;5800;82;Walking
-6.360666;106.831636;-6.400004;106.825169;9100;29;Car
-6.360666;106.831636;-6.400004;106.825169;9800;29;Car
-6.360666;106.831636;-6.400004;106.825169;8500;21;Motorcycle
-6.360666;106.831636;-6.400004;106.825169;9100;23;Motorcycle
-6.360666;106.831636;-6.400004;106.825169;9100;43;Bus
-6.360666;106.831636;-6.400004;106.825169;5200;72;Walking
-6.360666;106.831636;-6.400004;106.825169;5600;79;Walking
-6.360666;106.831636;-6.400004;106.825169;6800;85;Walking
-6.360666;106.831636;-6.387009;106.827421;3400;48;Walking
-6.360666;106.831636;-6.387009;106.827421;6200;18;Motorcycle
-6.360666;106.831636;-6.387009;106.827421;7300;19;Motorcycle
-6.360666;106.831636;-6.387009;106.827421;7300;25;Car
-6.360666;106.831636;-6.387009;106.827421;8000;26;Car
-6.360666;106.831636;-6.387009;106.827421;3400;31;Bus
-6.360666;106.831636;-6.396239;106.837206;5100;71;Walking
-6.360666;106.831636;-6.396239;106.837206;5400;75;Walking
-6.360666;106.831636;-6.396239;106.837206;10400;36;Car
-6.360666;106.831636;-6.396239;106.837206;10500;36;Car
-6.360666;106.831636;-6.396239;106.837206;11200;37;Car
-6.360666;106.831636;-6.396239;106.837206;10500;27;Motorcycle
-6.360666;106.831636;-6.396239;106.837206;10400;29;Motorcycle
-6.360666;106.831636;-6.396239;106.837206;11500;30;Motorcycle
-6.270039;106.688378;-6.291219;106.727134;6400;18;Car
-6.270039;106.688378;-6.291219;106.727134;7500;14;Car
-6.270039;106.688378;-6.291219;106.727134;6400;17;Motorcycle
-6.270039;106.688378;-6.291219;106.727134;7500;14;Motorcycle
-6.270039;106.688378;-6.291219;106.727134;5700;79;Walking
-6.270039;106.688378;-6.291219;106.727134;6100;83;Walking
-6.270039;106.688378;-6.291219;106.727134;5900;82;Walking
-6.245164;106.650372;-6.258345;106.651316;1600;5;Car
-6.245164;106.650372;-6.258345;106.651316;1600;3;Motorcycle
-6.245164;106.650372;-6.258345;106.651316;1600;18;Bus
-6.245164;106.650372;-6.258345;106.651316;1600;22;Walking
-6.246284;106.649462;-6.274145;106.657311;3200;6;Car
-6.246284;106.649462;-6.274145;106.657311;3200;5;Motorcycle
-6.246284;106.649462;-6.274145;106.657311;3200;23;Bus
-6.246284;106.649462;-6.274145;106.657311;3200;44;Walking
-6.246284;106.649462;-6.284748;106.673043;5500;9;Car
-6.246284;106.649462;-6.284748;106.673043;5500;9;Motorcycle
-6.246284;106.649462;-6.284748;106.673043;5500;75;Walking
-6.246284;106.649462;-6.298733;106.6677;6400;14;Car
-6.246284;106.649462;-6.298733;106.6677;6400;11;Motorcycle
-6.246284;106.649462;-6.298733;106.6677;6400;26;Bus
-6.246284;106.649462;-6.298733;106.6677;6400;88;Walking
-6.234111;106.672587;-6.252265;106.669179;2300;2;Car
-6.234111;106.672587;-6.252265;106.669179;2400;8;Motorcycle
-6.234111;106.672587;-6.252265;106.669179;3300;10;Motorcycle
-6.234111;106.672587;-6.252265;106.669179;2400;34;Walking
-6.271951;106.698236;-6.272573;106.714973;2000;4;Car
-6.271951;106.698236;-6.272573;106.714973;2000;4;Motorcycle
-6.271951;106.698236;-6.272573;106.714973;2000;26;Walking
-6.271951;106.698236;-6.281122;106.726022;3600;7;Car
-6.271951;106.698236;-6.281122;106.726022;3600;6;Motorcycle
-6.271951;106.698236;-6.281122;106.726022;3600;49;Walking
-6.271951;106.698236;-6.281122;106.726022;3900;55;Walking
-6.271951;106.698236;-6.281122;106.726022;4100;57;Walking
-6.329555;106.685955;-6.3468;106.691516;2300;11;Car
-6.329555;106.685955;-6.3468;106.691516;2300;7;Motorcycle
-6.329555;106.685955;-6.3468;106.691516;2600;8;Motorcycle
-6.329555;106.685955;-6.3468;106.691516;2300;33;Walking
-6.329555;106.685955;-6.3468;106.691516;2600;36;Walking
-6.329555;106.685955;-6.347038;106.706844;3900;15;Car
-6.329555;106.685955;-6.347038;106.706844;4000;16;Car
-6.329555;106.685955;-6.347038;106.706844;4100;18;Car
-6.329555;106.685955;-6.347038;106.706844;4000;11;Motorcycle
-6.329555;106.685955;-6.347038;106.706844;3900;12;Motorcycle
-6.329555;106.685955;-6.347038;106.706844;3900;55;Walking
-6.329555;106.685955;-6.347038;106.706844;4000;56;Walking
-6.329555;106.685955;-6.344239;106.736677;7700;27;Car
-6.329555;106.685955;-6.344239;106.736677;7700;19;Motorcycle
-6.329555;106.685955;-6.344239;106.736677;7300;103;Walking
-6.329555;106.685955;-6.344239;106.736677;7600;107;Walking
-6.295418;106.764896;-6.329555;106.685955;7700;30;Car
-6.295418;106.764896;-6.329555;106.685955;7700;20;Motorcycle
-6.295418;106.764896;-6.329555;106.685955;9300;26;Motorcycle
-6.295418;106.764896;-6.329555;106.685955;7100;98;Walking
-6.295418;106.764896;-6.329555;106.685955;7600;106;Walking
-6.295418;106.764896;-6.329555;106.685955;8400;118;Walking
-6.2297;106.721764;-6.242885;106.707538;2700;7;Car
-6.2297;106.721764;-6.242885;106.707538;2500;8;Car
-6.2297;106.721764;-6.242885;106.707538;2700;6;Motorcycle
-6.2297;106.721764;-6.242885;106.707538;2500;36;Walking
-6.2297;106.721764;-6.242885;106.707538;2500;35;Walking
-6.276721;106.744878;-6.297;106.712524;7000;24;Car
-6.276721;106.744878;-6.297;106.712524;6900;24;Car
-6.276721;106.744878;-6.297;106.712524;7000;19;Motorcycle
-6.276721;106.744878;-6.297;106.712524;6900;19;Motorcycle
-6.276721;106.744878;-6.297;106.712524;6200;21;Motorcycle
-6.276721;106.744878;-6.297;106.712524;7000;7;Train
-6.276721;106.744878;-6.297;106.712524;6000;83;Walking
-6.276721;106.744878;-6.297;106.712524;6300;89;Walking
-6.276721;106.744878;-6.297;106.712524;6500;90;Walking
-6.276721;106.744878;-6.315232;106.67599;11200;18;Car
-6.276721;106.744878;-6.315232;106.67599;12600;33;Motorcycle
-6.276721;106.744878;-6.315232;106.67599;13500;33;Motorcycle
-6.276721;106.744878;-6.315232;106.67599;15500;34;Motorcycle
-6.276721;106.744878;-6.315232;106.67599;11000;13;Train
-6.276721;106.744878;-6.315232;106.67599;11800;164;Walking
-6.276721;106.744878;-6.324723;106.641747;17000;27;Car
-6.276721;106.744878;-6.324723;106.641747;18900;45;Motorcycle
-6.276721;106.744878;-6.324723;106.641747;21300;45;Motorcycle
-6.276721;106.744878;-6.324723;106.641747;20300;48;Motorcycle
-6.276721;106.744878;-6.324723;106.641747;16000;21;Train
-6.276721;106.744878;-6.324723;106.641747;16800;234;Walking
-6.277501;106.664601;-6.287131;106.638752;5400;12;Car
-6.277501;106.664601;-6.287131;106.638752;5400;10;Motorcycle
-6.277501;106.664601;-6.287131;106.638752;3500;48;Walking
-6.277501;106.664601;-6.287131;106.638752;4700;64;Walking
-6.287416;106.640188;-6.318213;106.643707;3600;7;Car
-6.287416;106.640188;-6.318213;106.643707;3600;7;Motorcycle
-6.287416;106.640188;-6.318213;106.643707;3600;24;Bus
-6.287416;106.640188;-6.318213;106.643707;3600;50;Walking
-6.287416;106.640188;-6.318213;106.643707;4000;57;Walking
-6.287416;106.640188;-6.272262;106.621213;4200;9;Car
-6.287416;106.640188;-6.272262;106.621213;4500;10;Car
-6.287416;106.640188;-6.272262;106.621213;4200;8;Motorcycle
-6.287416;106.640188;-6.272262;106.621213;4500;9;Motorcycle
-6.287416;106.640188;-6.272262;106.621213;3800;53;Walking
-6.287416;106.640188;-6.272262;106.621213;4000;54;Walking
-6.23568;106.631784;-6.25119;106.625241;1900;4;Car
-6.23568;106.631784;-6.25119;106.625241;1900;4;Motorcycle
-6.23568;106.631784;-6.25119;106.625241;1900;18;Bus
-6.23568;106.631784;-6.25119;106.625241;1900;26;Walking
-6.23568;106.631784;-6.274032;106.615569;4700;11;Car
-6.23568;106.631784;-6.274032;106.615569;4700;10;Motorcycle
-6.23568;106.631784;-6.274032;106.615569;4700;65;Walking
-6.23568;106.631784;-6.274032;106.615569;4700;66;Walking
-6.23568;106.631784;-6.274032;106.615569;5800;81;Walking
-6.23568;106.631784;-6.251495;106.608987;3800;10;Car
-6.23568;106.631784;-6.251495;106.608987;3800;9;Motorcycle
-6.23568;106.631784;-6.251495;106.608987;4600;11;Motorcycle
-6.23568;106.631784;-6.251495;106.608987;4000;47;Bus
-6.23568;106.631784;-6.251495;106.608987;3800;52;Walking
-6.23568;106.631784;-6.251495;106.608987;3700;52;Walking
-6.236831;106.645893;-6.278087;106.6613;5100;11;Car
-6.236831;106.645893;-6.278087;106.6613;5100;9;Motorcycle
-6.236831;106.645893;-6.278087;106.6613;5100;23;Bus
-6.236831;106.645893;-6.278087;106.6613;5100;70;Walking
-6.291219;106.727134;-6.270039;106.688378;6400;18;Car
-6.291219;106.727134;-6.270039;106.688378;7500;14;Car
-6.291219;106.727134;-6.270039;106.688378;6400;17;Motorcycle
-6.291219;106.727134;-6.270039;106.688378;7500;14;Motorcycle
-6.291219;106.727134;-6.270039;106.688378;5700;79;Walking
-6.291219;106.727134;-6.270039;106.688378;6100;83;Walking
